Company,EdiDocumentNumber,Status,TradingPartnerId,DEA,NameAlpha,AddressLine1,AddressLine2,AddressLine3,City,State,ZipCodePostal,Country,DateTransactionJulian,DateInvoiceJulian,Total_MFG_Pieces,Orig_Inv_Ttl_Prod_Value,MFG_Ttl_Prod_Value,Orig_Inv_Processing_Fee,Orig_Inv_Total_Due,MFG_Total_Returnable_Due,MFG_Acct_Nr,Return_By_DEA,NameAlphaABName,AddressLine4,AddressLine5,AddressLine6,City99,Return_By_State,Return_By_Zip,Return_Country,Reference1,ProgramId,UserId,DateUpdated,TimeLastUpdated,WorkStationId,OriginalEdiDocumentNumber,CompanyNatureIndicator,Brand_Generic,NemoReference15,BusinessUnitOrigin,ReturnFlag,FutureUseAmount,ReturnDocumentType,PreProcessCompletionFlag,active,created,lastUpdatedBy,Key,DamagedGoods,JDE_ID_SOURCE,JDE_ID_RETURN_BY,Prefix,MCK_DC,McK_Program_Cust,Return_Type,JDE_PARENT_ID,PHS_Flag,Gov_Dod_Flag,Flex_Bunit_Num,Error_Desc,Total_Credit
01100,5167367.0,Inprogress,2149807825,RK0416900,KINRAY LLC,152-35 10TH AVENUE,,,WHITESTONE,NY,11357,USA,2017-02-25,2017-02-23T00:00:00,360.0,279.0,2110.33,0.0,279.0,2110.33,41774.0,FL0010239,LONG BEACH CHEMISTS INC,170 WEST PARK AVENUE,,,LONG BEACH,NY,11561,FL0,LB2182AU,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2445,,41774.0,,,,,INDIRECT,45705.0,,,,,251.1
01100,5167366.0,Inprogress,2149807825,RE0161733,AMERISOURCEBERGEN DRUG CORP,6810 SHADY OAK RD,,,EDEN PRAIRIE,MN,55344,USA,2017-02-25,2017-02-21T00:00:00,1010.0,3316.24,7624.55,0.0,3316.24,7624.55,45621.0,PK0132706,KAISER PERMANENTE,9521 DALEN ST,,,DOWNEY,CA,90242,PK0,KSP021714139,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2444,,45621.0,390361.0,KSP,,,INDIRECT,45702.0,,,,,2984.616
01100,5167364.0,Inprogress,2149807825,RA0291170,AMERISOURCEBERGEN DRUG CORP,1085 N. SATELLITE BLVD,,,SUWANEE,GA,30024,USA,2017-02-25,2017-02-20T00:00:00,10.0,163.88,100.62,0.0,163.88,100.62,45631.0,AC2928539,COFFEE,1101 OCILLA ROAD,,,DOUGLAS,GA,31533,AC2,H-CFF-03858,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2442,,45631.0,,H-C,,,INDIRECT,45702.0,,,,,147.492
01100,5167363.0,Inprogress,2149807825,RW0243903,CARDINAL HEALTH,4 CARDINAL HEALTH CT.,,,GREENSBORO,NC,27407,USA,2017-02-25,2017-02-21T00:00:00,10.0,207.5,135.34,0.0,207.5,135.34,44246.0,FL4378863,LONGS GATEWAY PHARMACY,8810 FARROW ROAD,,,COLUMBIA,SC,29223,FL4,GB26170202-0025949,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2441,,44246.0,,,,,INDIRECT,45705.0,,,,,186.75
01100,5167362.0,Inprogress,2149807825,RW0243903,CARDINAL HEALTH,4 CARDINAL HEALTH CT.,,,GREENSBORO,NC,27407,USA,2017-02-25,2017-02-21T00:00:00,20.0,67.02,144.0,0.0,67.02,144.0,44246.0,AR1573585,RILEY'S DRUGS,1207 WEST MAIN STREET,,,LEXINGTON,SC,29072,AR1,GB26170202-0025947,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2440,,44246.0,,,,,INDIRECT,45705.0,,,,,60.318
01100,5167361.0,Inprogress,2149807825,RW0243903,CARDINAL HEALTH,4 CARDINAL HEALTH CT.,,,GREENSBORO,NC,27407,USA,2017-02-25,2017-02-21T00:00:00,10.0,242.26,242.26,0.0,242.26,242.26,44246.0,FS2571342,SEE-RIGHT PHARMACY,2647 N 6TH ST,,,HARRISBURG,PA,17110,FS2,GB26170202-0025918,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2439,,44246.0,,,,,INDIRECT,45705.0,,,,,218.034
01100,5167360.0,Inprogress,2149807825,RW0243903,CARDINAL HEALTH,4 CARDINAL HEALTH CT.,,,GREENSBORO,NC,27407,USA,2017-02-25,2017-02-22T00:00:00,10.0,76.75,17.98,0.0,76.75,17.98,44246.0,FB4596485,BYPASS PHARMACY # 3,1802 HARPER RD,,,BECKLEY,WV,25801,FB4,GB26170202-0025839,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2438,,44246.0,,,,,INDIRECT,45705.0,,,,,69.075
01100,5167359.0,Inprogress,2149807825,RW0243903,CARDINAL HEALTH,4 CARDINAL HEALTH CT.,,,GREENSBORO,NC,27407,USA,2017-02-25,2017-02-22T00:00:00,20.0,124.0,19.08,0.0,124.0,19.08,44246.0,FB3579363,BOYD MEDICINE STORE,417 W. ROCK ISLAND AVE,,,BOYD,TX,76023,FB3,GB26170202-0025808,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2437,,44246.0,,,,,INDIRECT,45705.0,,,,,111.6
01100,5167358.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,P.O. Box 182516,,,COLUMBUS,OH,43218,USA,2017-02-25,2017-02-20T00:00:00,890.0,2435.52,1931.17,0.0,2435.52,878.21,44241.0,RF0306919,FRUTH PHARMACY,4016 OHIO RIVER RD,,,POINT PLEASANT,WV,25550,RF0,FRU02177497,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2436,,44241.0,45763.0,FRU,,,INDIRECT,45705.0,,,,,2191.968
01100,5167357.0,Inprogress,2149807825,RM0328408,MCKESSON CORPORATION,PO BOX 4017,,,DANVILLE,IL,61834,USA,2017-02-25,2017-02-23T00:00:00,1980.0,24310.31,19493.37,0.0,24310.31,19493.37,112117.0,RM0328408,MCKESSON CORPORATION,PO BOX 4017,,,DANVILLE,IL,61834,RM0,EXPMR-021756614,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2435,,112117.0,112117.0,,,,DIRECT,45712.0,,,,,21879.279000000002
01100,5167356.0,Inprogress,2149807825,RM0328408,MCKESSON CORPORATION,PO BOX 4017,,,DANVILLE,IL,61834,USA,2017-02-25,2017-02-20T00:00:00,1410.0,12646.12,13916.13,0.0,12646.12,13916.13,112117.0,RM0328408,MCKESSON CORPORATION,PO BOX 4017,,,DANVILLE,IL,61834,RM0,EXPMH-0217109366,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2434,,112117.0,112117.0,,,,DIRECT,45712.0,,,,,11381.508000000002
01100,5167355.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,PO BOX 182516,,,COLUMBUS,OH,43218-2516,USA,2017-02-25,2017-02-24T00:00:00,51260.0,210743.85,60935.56,0.0,210743.85,60935.56,44241.0,RW0231908,CARDINAL HEALTH,PO BOX 182516,,,COLUMBUS,OH,43218-2516,RW0,EXPCR-021750383,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2433,,44241.0,44241.0,EXPCR,,,INDIRECT,45705.0,,,,,189669.465
01100,5167354.0,Inprogress,2149807825,BW8205937,WINN DIXIE STORES,5050 EDGEWOOD CT,,,JACKSONVILLE,FL,32254,USA,2017-02-25,2017-02-22T00:00:00,310.0,989.69,1264.02,0.0,989.69,1035.32,89095.0,BW8205937,WINN DIXIE STORES,5050 EDGEWOOD CT,,,JACKSONVILLE,FL,32254,BW8,DIR021742238,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2432,,2265951.0,2265951.0,,,,DIRECT,2265951.0,,,,,890.721
01100,5167353.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,7000 CARDINAL PLACE,,,DUBLIN,OH,43017,USA,2017-02-25,2017-02-24T00:00:00,5690.0,59632.43,25856.63,0.0,59632.43,24153.53,44241.0,RW0231908,CARDINAL HEALTH,7000 CARDINAL PLACE,,,DUBLIN,OH,43017,RW0,CIP021715356,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2431,,44241.0,44241.0,CIP,,,INDIRECT,45705.0,,,,,53669.187
01100,5167352.0,Inprogress,2149807825,RM0328408,MCKESSON CORPORATION,MCKESSON FINANCIAL CENTER,PO BOX 4017,,DANVILLE,IL,61834,USA,2017-02-25,2017-02-22T00:00:00,130.0,127.34,479.45,0.0,127.34,400.43,112117.0,BB7415866,BI-LO PHARMACY,ATTN: PHARMACY A/R DEPT,5050 EDGEWOOD CT,,JACKSONVILLE,FL,32254,BB7,BIT021714755,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2430,,112117.0,2265951.0,,,,INDIRECT,45712.0,,,,,114.606
01100,5167351.0,Inprogress,2149807825,BB7415866,BI-LO PHARMACY,5050 EDGEWOOD CT,,,JACKSONVILLE,FL,32254,USA,2017-02-25,2017-02-22T00:00:00,80.0,349.01,739.33,0.0,349.01,728.09,89117.0,BB7415866,BI-LO PHARMACY,5050 EDGEWOOD CT,,,JACKSONVILLE,FL,32254,BB7,BDT021714951,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2429,,2265951.0,2265951.0,,,,DIRECT,2265951.0,,,,,314.109
01100,5167350.0,Inprogress,2149807825,RC0314891,CARDINAL HEALTH,5995 COMMERCE CENTER DR,,,GROVEPORT,OH,43125,USA,2017-02-25,2017-02-20T00:00:00,10.0,110.0,176.19,0.0,110.0,176.19,45767.0,FC4967381,COMMUNITY AID PHARMACY INC,D/B/A COMMUNITY CHEMISTS,394 AVENUE P,,BROOKLYN,NY,11223,FC4,ARKPP71064510,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2428,,45767.0,,ARKPP,,,INDIRECT,45705.0,,,,,99.0
01100,5167349.0,Inprogress,2149807825,RC0314891,CARDINAL HEALTH,5995 COMMERCE CENTER DR,,,GROVEPORT,OH,43125,USA,2017-02-25,2017-02-20T00:00:00,80.0,97.28,306.76,0.0,97.28,306.76,45767.0,FA2793215,A&Z DRUG STORE INC,D/B/A ANKERSON PHARMACY,11 S 4TH AVE,,MOUNT VERNON,NY,10550,FA2,ARKPP412164510,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2427,,45767.0,,ARKPP,,,INDIRECT,45705.0,,,,,87.55199999999999
01100,5167348.0,Inprogress,2149807825,RH0466931,"H. D. SMITH, LLC",8 MARIN WAY,,,STRATHAM,NH,03885,USA,2017-02-25,2017-02-22T00:00:00,20.0,3.0,84.07,0.0,3.0,80.4,117604.0,AH2994665,HOWE'S PHARMACY,"HOWES PHARMACY, LLC",39 MAIN STREET,,GOFFSTOWN,NH,03045,AH2,AMN1262017HOW,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2426,,117604.0,,,,,INDIRECT,41768.0,,,,,2.7
01100,5167347.0,Inprogress,2149807825,RM0328408,MCKESSON CORPORATION,3301 POLLOK DR,,,CONROE,TX,77303,USA,2017-02-25,2017-02-20T00:00:00,1480.0,3706.69,6521.86,0.0,3706.69,3632.96,112117.0,RM0328408,"AHOLD USA, INC",C/O AMERICAN SALES COMPANY,1149 HARRISBURG PIKE,,CARLISLE,PA,17013-1607,RM0,AHD100152070200,P56180M,MKINDER,2017-02-28T00:00:00,2074-10-16T00:00:00,ISKY-PRODW,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2425,,112117.0,112117.0,,,,DIRECT,45712.0,,,,,3336.021
01100,5167346.0,Inprogress,2149807825,RM0328408,MCKESSON FINANCIAL CENTER,Document Processing,PO Box 4017,,Danville,IL,61834,USA,2017-02-25,2017-02-21T00:00:00,660.0,1618.93,2525.53,0.0,1618.93,988.95,112117.0,RA0432815,ALBERTSONS LLC,2500 INDUSTRIAL BLVD,,,PONCA CITY,OK,74601,RA0,ABM021739633,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2424,,112117.0,122260.0,ABM,,NO,INDIRECT,45712.0,,,,,1457.037
01100,5167345.0,Inprogress,2149807825,RM0138328,MCKESSON CORPORATION,DBA MCKESSON DRUG CO.,4012 S PURDUE AVE,,OKLAHOMA CITY,OK,73179,USA,2017-02-25,2017-02-20T00:00:00,40.0,1228.6,380.8,0.0,1228.6,380.8,45676.0,BJ5225467,JACK'S RX,500 WILLIAMS STREET,P.O. BOX 217,,MAYSVILLE,OK,73057,BJ5,82589,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2423,,45676.0,,,,,INDIRECT,45712.0,,,,,1105.74
01100,5167344.0,Inprogress,2149807825,PC0049507,CAPITAL WHOLESALE DRUG & CO,873 WILLIAMS AVE,,,GRANDVIEW HEIGHTS,OH,43212,USA,2017-02-25,2017-02-21T00:00:00,20.0,1276.14,957.11,0.0,1276.14,957.11,111034.0,PC0049507,CAPITAL WHOLESALE DRUG & CO,873 WILLIAMS AVE,,,GRANDVIEW HEIGHTS,OH,43212,PC0,26296,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2422,,111034.0,111034.0,,,,DIRECT,,,,,,1148.526
01100,5167342.0,Inprogress,2149807825,PR0003032,ROCHESTER DRUG CO-OPERATIVE INC,50 JETVIEW DRIVE,,,ROCHESTER,NY,14624,USA,2017-02-25,2017-02-24T00:00:00,10.0,58.25,20.36,0.0,58.25,20.36,45644.0,PR0003032,ROCHESTER DRUG CO-OPERATIVE INC,50 JETVIEW DRIVE,,,ROCHESTER,NY,14624,PR0,145801,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2420,,45644.0,45644.0,,,,DIRECT,45644.0,,,,,52.425
01100,5167341.0,Inprogress,2149807825,RW0269654,CARDINAL HEALTH,1120 COMMERCE BLVD,,,SWEDESBORO,NJ,08085,USA,2017-02-25,2017-02-20T00:00:00,50.0,2784.11,2226.63,0.0,2784.11,2226.63,44260.0,FM4135314,MEDICINE SHOPPE #1710,1509 ROUTE 179,P.O.BOX 159,,LAMBERTVILLE,NJ,08530,FM4,08530ARK54510,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2419,,44260.0,,0,,,DIRECT,45705.0,,,,,2505.699
01100,5167340.0,Inprogress,2149807825,RM0173055,MCKESSON CORPORATION,DBA MCKESSON DRUG CO,400 DELRAN PARKWAY,,DELRAN,NJ,08075,USA,2017-02-25,2017-02-20T00:00:00,10.0,7.7,16.41,0.0,7.7,16.41,45652.0,FA3025714,ALL WELLNESS PHARMACY,180 N COUNTY LINE RD,,,JACKSON,NJ,08527,FA3,08527ARK64510,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2418,,45652.0,,,,,INDIRECT,45712.0,,,,,6.93
01100,5167339.0,Inprogress,2149807825,RK0416900,KINRAY LLC,152-35 10TH AVENUE,,,WHITESTONE,NY,11357,USA,2017-02-25,2017-02-20T00:00:00,10.0,7.7,10.08,0.0,7.7,10.08,41774.0,FI3616921,IDEAL CARE PHARMACY INC,1621 AVENUE U,,,BROOKLYN,NY,11229,FI3,031560ARK64510,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2417,,41774.0,,0,,,DIRECT,45705.0,,,,,6.93
01100,5167338.0,Inprogress,2149807825,RC0238104,CARDINAL HEALTH,2512 WESTCOTT BLVD,,,KNOXVILLE,TN,37931,USA,2017-02-25,2017-02-22T00:00:00,10.0,22.0,21.41,0.0,22.0,21.41,44251.0,FC0059990,COX'S VARIETY & PHARMACY #5,9843 THIRD STREET ROAD,,,LOUISVILLE,KY,40272,FC0,0217999022,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2416,,44251.0,,0,,,DIRECT,45705.0,,,,,19.8
01100,5167337.0,Inprogress,2149807825,PL0032627,AMERISOURCEBERGEN DRUG CORP,322 N 3RD STREET,,,PADUCAH,KY,42001,USA,2017-02-25,2017-02-22T00:00:00,10.0,37.0,59.63,0.0,37.0,59.63,45624.0,AW3021689,WISH DRUG #1,9615 WHIPPS MILL RD,,,LOUISVILLE,KY,40242,AW3,0217168937,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2415,,45624.0,,,,,INDIRECT,45702.0,,,,,33.3
01100,5151540.0,Inprogress,2149807825,RM0328408,MCKESSON CORPORATION,3301 POLLOK DR,,,CONROE,TX,77303,USA,2017-02-18,2017-02-17T00:00:00,8530.0,45831.9,41320.47,0.0,45831.9,29203.27,112117.0,RM0328408,MCKESSON CORPORATION,3301 POLLOK DR,,,CONROE,TX,77303,RM0,XI0117108836,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2414,,112117.0,112117.0,XI,,YES,INDIRECT,45712.0,,,,,41248.71
01100,5151538.0,Inprogress,2149807825,RA0336924,AMERISOURCEBERGEN DRUG CORP.,5100 JAINDL BLVD.,,,BETHLEHEM,PA,18017,USA,2017-02-18,2017-02-13T00:00:00,5540.0,5095.82,25657.91,0.0,5095.82,14050.27,116290.0,RW0340757,WALGREEN CO.,DBA:WALGREENS,6464 BLANCHARS CROSSING,,WINDSOR,WI,53598,RW0,WAG47626,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2413,,116290.0,45796.0,,,,INDIRECT,45702.0,,,,,4586.237999999999
01100,5151537.0,Inprogress,2149807825,RA0336924,AMERISOURCEBERGEN DRUG CORP.,5100 JAINDL BLVD.,,,BETHLEHEM,PA,18017,USA,2017-02-18,2017-02-11T00:00:00,6110.0,5880.06,23178.69,0.0,5880.06,14294.41,116290.0,RW0340757,WALGREEN CO.,DBA:WALGREENS,6464 BLANCHARS CROSSING,,WINDSOR,WI,53598,RW0,WAG47542,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2412,,116290.0,45796.0,,,,INDIRECT,45702.0,,,,,5292.054
01100,5151536.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,10.0,6.84,10.03,0.0,6.84,10.03,44241.0,AP7212652,PECOS VALLEY MEDICAL CENTER,199 STATE HWY 50,POST OFFICE BOX 710,,PECOS,NM,87552,AP7,TPRF05171566025,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2411,,44241.0,,,,,INDIRECT,45705.0,,,,,6.156
01100,5151535.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,10.0,4.23,3.98,0.0,4.23,3.98,44241.0,AB3045122,BALAJI TARGEE PHARMACY CORP,519 TARGEE ST,,,STATEN ISLAND,NY,10304,AB3,TPRF04171565831,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2410,,44241.0,,,,,INDIRECT,45705.0,,,,,3.8070000000000004
01100,5151534.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,80.0,13.81,66.98,0.0,13.81,66.98,44241.0,FM4944787,"MIDLAND PHARMACY LLC, DBA MEDICAL CENTER","3510 N MIDKIFF RD, SUITE 100",,,MIDLAND,TX,79705,FM4,TPRF04171564795,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2409,,44241.0,,,,,INDIRECT,45705.0,,,,,12.429
01100,5151533.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FA5030010,AUTREY PHARMACY 3,800 E. ALTON GLOOR BLVD UNIT B,,,BROWNSVILLE,TX,78526,FA5,TPRF04171564780,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2408,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151532.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FJ2598982,JNR PHARMACY BREWSTER INC,2505 CARMEL AVENUE,,,BREWSTER,NY,10509,FJ2,TPRF04171564767,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2407,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151531.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,10.0,4.9,48.75,0.0,4.9,48.75,44241.0,FK2334299,KEWAN PHARMACY,7157 OGONTZ AVE,,,PHILADELPHIA,PA,19138,FK2,TPRF04171564737,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2406,,44241.0,,,,,INDIRECT,45705.0,,,,,4.41
01100,5151530.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FA3704358,AUTREY PHARMACY 1,BROWNSVILLE PHARMACY 1 LLC,1205 CENTRAL BLVD,,BROWNSVILLE,TX,78520,FA3,TPRF04171564704,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2405,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151529.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,80.0,12.74,58.06,0.0,12.74,57.54,44241.0,FH4468799,HARLINGEN PHARMACY,HARLINGEN PHARMACY LLC,1616  ED CAREY DR,,HARLINGEN,TX,78550,FH4,TPRF04171564691,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2404,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151528.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FH4214867,"HAVERSTRAW DRUGS, LLC.",2 MAIN STREET,,,HAVERSTRAW,NY,10927,FH4,TPRF04171564628,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2403,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151527.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FF5770842,FRY'S PRESCRIPTION PHARMACY,311 N SAM HOUSTON BLVD,,,SAN BENITO,TX,78586,FF5,TPRF04171564602,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2402,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151526.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FA3706895,AUTREY PHARMACY 2,BROWNSVILLE PHARMACY 2 LLC,1365 E RUBEN TORRES BLVD,,BROWNSVILLE,TX,78521,FA3,TPRF04171564562,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2401,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151525.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,70.0,12.74,57.54,0.0,12.74,57.54,44241.0,FL2197033,LAKE CARMEL RX INC.,DBA LAKE CARMEL PHARMACY,511 ROUTE 52,,CARMEL,NY,10512,FL2,TPRF04171564547,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2400,,44241.0,,,,,INDIRECT,45705.0,,,,,11.466000000000001
01100,5151524.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-11T00:00:00,30.0,51.26,67.27,0.0,51.26,67.27,44241.0,FK2334299,KEWAN PHARMACY,7157 OGONTZ AVE,,,PHILADELPHIA,PA,19138,FK2,TPRF04171564256,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2399,,44241.0,,,,,INDIRECT,45705.0,,,,,46.134
01100,5151523.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-15T00:00:00,10.0,61.38,7.59,0.0,61.38,7.59,44241.0,BP1517157,PARK RIDGE APOTHECARY,1561 LONG POND RD,SUITE 104,,ROCHESTER,NY,14626,BP1,TPRF03171561899,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2398,,44241.0,,,,,INDIRECT,45705.0,,,,,55.242000000000004
01100,5151522.0,Inprogress,2149807825,RW0231908,CARDINAL HEALTH,2353 PROSPECT DR,,,AURORA,IL,60502,USA,2017-02-18,2017-02-15T00:00:00,10.0,61.38,7.59,0.0,61.38,7.59,44241.0,FK2930560,KREWSTOWN PHARMACY LLC,9313 KREWSTOWN ROAD,,,PHILADELPHIA,PA,19115,FK2,TPRF02171560560,,,1899-12-31T00:00:00,1900-01-01T00:00:00,,,,,,,,,,,True,2025-06-08T04:44:56.637,2028,2397,,44241.0,,,,,INDIRECT,45705.0,,,,,55.242000000000004
